index,name,address,description,latitude,longitude,level
0,활옥동굴,충청북도 충주시 목벌안길 26,",",0.0,0.0,4
1,중앙탑사적공원,충청북도 충주시 가금면 탑정안길 6,",",37.01684885,127.86646102949476,4
2,충주세계무술공원(라이트월드),충청북도 충주시 칠금.금릉동 남한강로 24,",",0.0,0.0,4
3,충주 탄금대(彈琴臺),충청북도 충주시 칠금동 탄금대안길 31,",",0.0,0.0,4
4,충주산성,충청북도 충주시 직동 산 24-1,",",0.0,0.0,4
5,충주자연생태체험관,충청북도 충주시 동량면 지등로 260,",",0.0,0.0,4
6,충주박물관,충청북도 충주시 가금면 중앙탑길 112-28,",",37.01620635,127.8654354327661,4
7,탄금대,충청북도 충주시 칠금동 산1-1,",",36.9835691,127.90313918992834,4
8,충주고구려비전시관,충청북도 충주시 가금면 용전리 280-11,",",0.0,0.0,4
9,관아공원,충청북도 충주시 성내동 232-2,",",37.27792805,127.11068154913964,4
10,충주 탑평리 칠층석탑,충청북도 충주시 가금면 탑평리 11,",",0.0,0.0,4
11,단월강수욕장,충청북도 충주시 가금면 탑평리 11,",",0.0,0.0,4
12,석종사,충청북도 충주시 직동 직동길 271-56,",",36.9487497,127.96955099878612,4
13,단호사,충청북도 충주시 단월동 453-104,",",0.0,0.0,4
