index,name,address,description,latitude,longitude,level
0,진도타워,전라남도 진도군 군내면 만금길 112-41,",",34.56613295,126.30244362409772,2
1,세방낙조전망대,전라남도 진도군 지산면 가학리,",",0.0,0.0,2
2,도리산 전망대,전라남도 진도군 조도면 조도대로 54,",",34.32835215,126.00504535,2
3,운림산방(雲林山房),전라남도 진도군 의신면 운림산방로 315,",",0.0,0.0,2
4,진도아리랑마을,전라남도 진도군 임회면 상만리 11,",",0.0,0.0,2
5,진도대교,전라남도 진도군 군내면,",",34.5732736,126.3070207,2
6,하조도등대,전라남도 진도군 조도면 조도등대길 429,",",0.0,0.0,2
7,진도,전라남도 진도군 진도읍 포산리,",",34.4867515,126.2629264,2
8,국립진도자연휴양림,전라남도 진도군 임회면 굴포리 산2,",",34.3575571,126.1863404,2
9,급치산전망대,전라남도 진도군 지산면 심동리,",",0.0,0.0,2
10,공도,전라남도 진도군 조도면 가사도리 산85,",",36.99963635,127.1676177780782,2
11,곡섬(곡도),전라남도 진도군 조도면 가사도리 산85,",",0.0,0.0,2
12,송가인마을,전라남도 진도군 지산면 앵무리 1280,",",0.0,0.0,2
13,거차항도(옥도항도),전라남도 진도군 조도면 서거차도리 산12-5,",",0.0,0.0,2
