index,name,address,description,latitude,longitude,level
0,당항포관광지,경상남도 고성군 회화면 당항리 57 KR,",",0.0,0.0,3
1,경남고성공룡세계엑스포,경상남도 고성군 회화면 당항만로 1116,",",0.0,0.0,3
2,해지개다리,경상남도 고성군 고성읍 신월리 619-17,",",0.0,0.0,3
3,자란도,경상남도 고성군 하일면 송천리,",",10.50268495,122.92106327102276,3
4,상족암 군립공원,경상남도 고성군 하이면 덕명리,",",0.0,0.0,3
5,고성박물관,경상남도 고성군 고성읍 송학리,",",34.979339249999995,128.32094793312794,3
6,산책로,경상남도 고성군 고성읍 신월리 543-1,",",37.4802369,126.8750968938444,3
7,송학동고분군,경상남도 고성군 고성읍 송학리 473-2,",",0.0,0.0,3
8,구절폭포,경상남도 고성군 동해면 외곡리,",",0.0,0.0,3
9,통천문,경상남도 고성군 회화면 삼덕리,",",35.3365305,127.7274651,3
10,토끼섬,경상남도 고성군 삼산면 판곡리 산156-2,",",33.5239634,126.9027903,3
11,철마봉,경상남도 고성군 고성읍 이당리,",",0.0,0.0,3
12,서재봉,경상남도 고성군 고성읍 이당리,",",0.0,0.0,3
13,남산공원,경상남도 고성군 고성읍 수남리,",",37.5505231,126.99161448364656,3
