index,name,address,description,latitude,longitude,level
0,고창읍성,전라북도 고창군 고창읍 모양성로 1,",",35.4296505,126.70497657737846,3
1,무장읍성,전라북도 고창군 무장면 성내리 149-1,",",35.4182676,126.55719533708904,3
2,선운사(禪雲寺),전라북도 고창군 선운사로 250,서기 577년에 세워진 유명한 불교 사찰로 동백나무가 유명합니다.,0.0,0.0,3
3,서해안 바람공원,전라북도 고창군 심원면 만돌리,",",0.0,0.0,3
4,전봉준장군생가터,전라북도 고창군 고창읍 죽림리 63,",",0.0,0.0,3
5,고창읍성 맹종죽림(高敞邑城 孟宗竹林)(Gochangeupseong Maengjongjukrim Bamboo Forest),전라북도 고창군 고창읍 읍내리,",",0.0,0.0,3
6,고창판소리박물관,전라북도 고창군 고창읍 동리로 100,",",35.4324669,126.7027193,3
7,하전갯벌체험장,전라북도 고창군 심원면 서전길 30,",",0.0,0.0,3
8,두암초당(한옥 절벽),전라북도 고창군 아산면 영모정길 88,",",0.0,0.0,3
9,고인돌공원,전라북도 고창군 고창읍 고인돌공원길 74,",",34.77196995,127.70070295839716,3
10,도솔계곡,전라북도 고창군 아산면 삼인리,",",0.0,0.0,3
11,만돌갯벌체험학습장,전라북도 고창군 아산면 삼인리,",",0.0,0.0,3
12,문수사,전라북도 고창군 고수면 은사리 48,",",36.778686,126.589605,3
13,미당서정주생가,전라북도 고창군 부안면 미당길 16 (선운리),",",0.0,0.0,3
