index,name,address,description,latitude,longitude,level
0,송월동 동화마을,인천광역시 중구 송월동3가 자유공원서로45번길,이 마을의 집 대다수는 동화 속 이야기를 밝은 색상으로 그린 그림으로 꾸며져 있습니다.,37.4779766,126.6205184,5
1,인천 차이나타운,인천광역시 중구 북성동,중국인 소유의 레스토랑과 기업으로 유명한 번화한 관광 및 문화 지구입니다.,37.4754363,126.6189457138475,5
2,송도 센트럴파크,인천광역시 연수구 송도동 컨벤시아대로 160,"뉴욕 센트럴 파크에서 영감을 받아 만든 공원으로 산책로, 잔디밭, 수상 택시가 오가는 인공 호수가 있습니다.",37.3941041,126.63227711865984,5
3,정서진,인천광역시 서구 오류동,"매년 12월 31일 한해의 마지막 해를 넘기는 정서진 해넘이 행사가 개최됩니다.",37.55701265,126.60471772170118,5
4,인천대공원,인천광역시 남동구 무네미로 236,"동물원, 수목원, 탁 트인 넓은 공간이 이 평화로운 도시공원 안에 모두 있습니다.",37.4485494,126.7528149,5
5,소무의도,인천광역시 중구 무의동,"가을바람 타고 걸어 들어가는 섬, 인천 소무의도입니다.",37.3727949,126.4432078116838,5
6,자유공원,인천광역시 중구 자유공원남로 25,"봄철 벚꽃과 멋진 단풍으로 유명한 언덕 위 공원으로, 잘 포장된 산책로가 나 있습니다.",37.4760176,126.6214576983281,5
7,인천상륙작전기념관,인천광역시 연수구 청량로 138,"언덕 위 기념비, 사진 전시관, 참혹했던 한국 전쟁 상황을 보여주는 모형이 있습니다.",37.4197028,126.6538504,5
8,월미공원,인천광역시 중구 월미로 131-31 (북성동1가),"자연생태계가 잘 보전되어 있을뿐만 아니라 근현대사 열강들의 각축장으로 그 역사성 또한 높습니다.",37.4722421,126.6028459,5
10,월미도,인천광역시 중구 북성동1가 86 ()-ga,"화예술의 장, 만남과 교환의 장 그리고 공연놀이 마당 등으로도 알려지기 시작한 월미도는 인천하면 떠올릴 만큼 유명한 곳입니다.",37.4729697,126.6028277,5
11,강화 평화전망대,인천광역시 강화군 양사면 철산리 산6-1,북한과의 경계선에 있는 단지로 북한 관련 전시와 전망대가 있습니다.,37.82637,126.432923,5
