index,name,address,description,latitude,longitude,level
0,광명동굴,경기도 광명시 학온동 가학로85번길 142,"엔터테인먼트 명소로 탈바꿈한 옛 광산 동굴로 조명 쇼, 수족관, 와이너리가 있습니다.",37.4268147,126.8655162,5
1,도덕산공원,경기도 광명시 광명동 317-80,",",37.46936575,126.85773420959086,5
2,충현박물관,경기도 광명시 오리로347번길 5-6,",",37.4336934,126.878416,5
3,베스트,경기도 광명시 소하동 48-55번지 동양2차아파트 201동 803호,",",54.620329350000006,-5.869819381345107,5
4,광명 가학동 지석묘,경기도 광명시 가학동 산104,",",0.0,0.0,5
5,도덕산,경기도 광명시 광명7동,",",37.4653398,126.8571744,5
6,기형도문학관,경기도 광명시 오리로 268 기형도문학관,",",0.0,0.0,5
7,구름산 산림욕장,경기도 광명시 하안동 141-7,",",0.0,0.0,5
8,가림산,경기도 광명시 하안1동 576-58,",",0.0,0.0,5
9,현충근린공원,경기도 광명시 철산동 153,",",35.2290046,129.00778786286136,5
10,철망산공원,경기도 광명시 하안동 683,",",0.0,0.0,5
11,뱀쇠다리,경기도 광명시 철산1동,",",37.4880074,126.8710106,5
12,햇빛광장,경기도 광명시 철산1동,",",0.0,0.0,5
13,원광명고개,경기도 광명시 광명동 산142-1,",",0.0,0.0,5
