index,name,address,description,latitude,longitude,level
0,중앙공원,경기도 성남시 분당구 성남대로 550,"자전거 도로, 배드민턴 코트, 이벤트가 열리는 야외 극장이 있는 공원으로 큰 나무가 가득합니다.",37.3770907,127.1241295028132,5
2,위례중앙광장,경기도 성남시 수정구 창곡동 506,"위례신도시 중심의 랜드마크로 자리 잡아 만남의 장소와 공원으로 이용되어 사람들이 많이 찾는 중심상가 번화가라 할 수 있다.",37.4730362,127.14182652120412,5
3,수진공원,경기도 성남시 수정구 수진동,"도보생활권 근린공원으로 산책, 운동, 민속놀이를 즐길 수 있는 공원이다.",37.4359614,127.1259166663908,5
4,율동공원,경기도 성남시 분당구 율동 399,"산책로가 있는 호수를 중심으로 형성된 공원으로 번지점프대, 배드민턴장, 조각 작품이 있습니다.",37.37841955,127.1511650126394,5
6,백현동 카페거리,경기도 성남시 분당구 백현동 265-5,"분당과 도로 하나를 사이에 두고 있지만 예쁘고 개성 있는 건물들의 조화가 마치 딴 세상에 온 듯한 느낌을 준다. ",37.3854501,127.1120273,5
9,희망대공원,경기도 성남시 수정구 공원로370번길 30,"기존의 지형을 이용한 벽천과 분수로 쾌적한 정서를 제공하고 각종 운동기구와 야외무대, 청소년 수련관 등이 있다.",37.4475597,127.15129530715434,5
10,판교박물관,경기도 성남시 분당구 판교로 191,"판교 개발 당시 발굴된 한성백제 돌방무덤 9기와 고구려 돌방무덤 2기의 보존 및 활용을 위해 건립된 박물관이다.",37.4009705,127.0955353,5
11,대원공원,경기도 성남시 중원구 하대원동 182,"대규모 녹지공간이 조성되어 있는 것은 물론이고 벽천분수와 대형 소나무를 집중적으로 식재하여 도심 속에서도 자연적인 환경을 만끽할 수 있다. ",37.54493785,126.83593966846568,5
12,화랑공원,경기도 성남시 중원구 하대원동 182,"화랑공원은 근린 생활시설로서 군민의 휴식과 운동 및 편의시설을 동시에 즐길 수 있는 다목적 공원이다.",37.397286300000005,127.10510194704932,5
13,망경암,경기도 성남시 수정구 복정동 553-1,"서울을 바라보는 암자라는 뜻을 가지고 있으며, 암벽을 우묵하게 파내고 이 안에 부조로 불상을 새겨 넣은 경기도 유형문화재 제102호 망경암 마애여래좌상이 있다.",37.4535736,127.1369074,5
