index,name,address,description,latitude,longitude,level
0,의왕레일바이크,경기도 의왕시 월암동 525-9,",",37.3086696,126.9508646,5
1,오봉산,경기도 의왕시 고천동 산33,",",37.412204,126.7312079,5
2,덕성산,경기도 의왕시 부곡동 75,",",37.3187981,126.9686615,5
3,왕송호수공원,경기도 의왕시 월암동 왕송못동길,",",0.0,0.0,5
4,의왕조류생태과학관,"525-10, 월암동 의왕시 경기도",",",37.31088135,126.95042538161763,5
5,대한불교조계종 청계사,경기도 의왕시 청계동 11,",",0.0,0.0,5
6,월암마을미술관,경기도 의왕시 월암동 478-2,",",0.0,0.0,5
7,승림식물원,경기도 의왕시 청계동 546,",",0.0,0.0,5
8,레솔레파크(자연학습공원),경기도 의왕시 월암동,",",0.0,0.0,5
9,철도박물관,경기도 의왕시 월암동 철도박물관로 142,",",35.92104465,139.61809468042682,5
10,청계산도깨비도로,경기도 의왕시 청계동 152-1,",",0.0,0.0,5
11,고천체육공원,경기도 의왕시 청계동 152-1,",",37.34699125,126.98260772176332,5
12,갈미한글공원,경기도 의왕시 문화예술로 65,",",37.37817395,126.9844940844212,5
13,망치봉,경기도 의왕시 부곡동 산83-2,",",37.3264352,126.9687044,5
