index,name,address,description,latitude,longitude,level
0,미사리유원지,경기도 하남시 미사동,",",0.0,0.0,5
1,곱돌광산약수터,경기도 하남시 샘재로104번길 33 (천현동),",",0.0,0.0,5
2,하남역사박물관,경기도 하남시 덕풍동로 30,",",37.5454284,127.20611676439232,5
3,하남나무고아원,경기도 하남시 미사동 607,",",37.58067565,127.1956657577601,5
4,미사경정공원,경기도 하남시 신장동 281,",",37.5599957,127.20769437505054,5
5,유니온타워,경기도 하남시 신장동 미사대로 710,",",37.5454449,127.2183195,5
6,하남 유니온파크,경기도 하남시 미사대로 710 환경기초시설,",",37.5464863,127.2192073,5
7,하남 이성산성,경기도 하남시 춘궁동 산36,",",37.5224259,127.1889984,5
8,하남 미사리 유적,경기도 하남시 미사동 557,",",0.0,0.0,5
9,아쿠아필드 하남,경기도 하남시 미사대로 750,",",37.5455273,127.2241379,5
10,하남위례길,경기도 하남시 미사동 541-120,",",0.0,0.0,5
11,팔당대교,경기도 하남시 신장동,",",37.5455668,127.2370991,5
12,천주교 구산 순교 성지,경기도 하남시 신장동,",",0.0,0.0,5
13,하남 동사지,경기도 하남시 춘궁동 457-3,",",0.0,0.0,5
