index,name,address,description,latitude,longitude,level
0,이천도자기마을,경기도 이천시 사음동,",",0.0,0.0,5
1,이천도예촌,경기도 이천시 신둔면 경충대로 2995,",",0.0,0.0,5
2,설봉공원,경기도 이천시 관고동 418-2,",",37.2757201,127.42576799270591,5
3,삼형제바위,경기도 이천시 관고동 산65,",",37.2806632,127.4163008,5
4,이천온천공원,경기도 이천시 안흥동 산1-3,",",0.0,0.0,5
5,이천시립월전미술관,경기도 이천시 관고동 경충대로2709번길 185,",",37.2796176,127.4236803,5
6,이천 신대리 백송,경기도 이천시 백사면 신대리 산32번지,",",0.0,0.0,5
7,이천 설봉산성,경기도 이천시 사음동 산24,",",37.2863882,127.4202148,5
8,별빛정원 우주,경기도 이천시 마장면 덕이로154번길 287-76,고속도로 휴게소에 있는 야외 일루미네이션 공원으로 정교한 테마별 전시와 조명 터널이 있습니다.,0.0,0.0,5
9,이천산수유마을,경기도 이천시 백사면 원적로775번길 17,",",0.0,0.0,5
10,이천시립박물관,경기도 이천시 경충대로2697번길 172,",",37.27481995,127.42717690241398,5
11,덕평공룡수목원,경기도 이천시 마장면 작촌로 282,",",0.0,0.0,5
12,길상요,경기도 이천시 마장면 작촌로 282,",",0.0,0.0,5
13,부학봉,경기도 이천시 관고동,",",0.0,0.0,5
