index,name,address,description,latitude,longitude,level
0,안양예술공원,경기도 안양시 만안구 예술공원로 131,예술품과 실외 조각을 잇는 산책로가 있는 넓은 숲과 개울 지역입니다.,37.41974555,126.92456570337043,5
1,벽천광,경기도 안양시 만안구 안양동 1-137,",",0.0,0.0,5
2,천주교 수리산 순교 성지,경기도 안양시 만안구 안양9동 1151-6,",",0.0,0.0,5
3,평촌중앙공원,경기도 안양시 동안구 관평로 149,",",0.0,0.0,5
4,힐빙문화,경기도 안양시 동안구 안양판교로 20 KR 신한데뷰오피스텔 507호,",",0.0,0.0,5
5,병목안시민공원,경기도 안양시 만안구 안양9동 병목안로 215,",",37.384852699999996,126.90906086848696,5
6,분수대,경기도 안양시 동안구 평안동 895,",",37.49632615,126.95742924623895,5
7,대한불교조계종 망해암,경기도 안양시 만안구 안양2동 산19-1,",",0.0,0.0,5
8,APAP 리.볼.버 Re. vol. ver,경기도 안양시 만안구 석수동 산24-8,",",0.0,0.0,5
9,학운공원,경기도 안양시 동안구 비산동,",",37.399962,126.951839125,5
10,대한불교태고종 안양사,경기도 안양시 만안구 예술공원로131번길 103,",",0.0,0.0,5
11,삼성산산림욕장,경기도 안양시 만안구 석수동,",",0.0,0.0,5
12,평촌 1번가 문화의 거리,경기도 안양시 만안구 석수동,",",0.0,0.0,5
13,삼덕공원,경기도 안양시 만안구 삼덕로 106,",",37.39882365,126.91719169689696,5
